Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Payment_Status,Delivery_Days,Customer_Rating,Return_Status,Customer_City,Discount_Percent,Order_Priority,Support_Calls,Membership
12648,16923.0,F,New York,23.0,34872.0,2019-08-07,GGOEYHPB072210,YouTube Twill Cap,Apparel,10.0,8.79,26.2,Used,0.18,8/7/2019,3000.0,1946.56,8,NO COUPON,20.0,pending,3,4,NONE,Unknown,15,Medium,3,Platinum
12649,13668.0,F,Chicago,15.0,34915.0,2019-08-07,GGOEGAAJ032815,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,6.0,12.99,Not Used,0.18,8/7/2019,3000.0,1946.56,8,UNKNOWN,20.0,unknown,5,4,NONE,Chennai,10,Low,3,Gold
12650,13668.0,F,Chicago,15.0,34920.0,2019-08-07,GGOEGAAR010713,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,16.99,6.0,Not Used,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,paid,2,5,Returned,Chennai,25,Low,3,Gold
12651,13668.0,F,Chicago,15.0,34922.0,2019-08-07,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1.0,8.0,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,unknown,3,3,Unknown,Chennai,15,Low,0,Platinum
12652,13668.0,F,Chicago,15.0,34922.0,2019-08-07,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,3.0,4.8,6.0,Not Used,0.18,8/7/2019,3000.0,1946.56,8,UNKNOWN,20.0,paid,5,5,Unknown,Mumbai,25,High,0,Platinum
12653,13668.0,F,Chicago,15.0,34922.0,2019-08-07,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,pending,3,3,NONE,Mumbai,5,High,3,Gold
12654,13668.0,F,Chicago,15.0,34922.0,2019-08-07,GGOEGAEJ028114,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.08,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NONE,20.0,unknown,3,1,Returned,Mumbai,25,High,0,Silver
12655,13668.0,F,Chicago,15.0,34922.0,2019-08-07,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1.0,4.56,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,unknown,3,3,NONE,Kochi,15,High,3,Gold
12656,13668.0,F,Chicago,15.0,34922.0,2019-08-07,GGOEYAAJ033014,YouTube Men's Long & Lean Tee Charcoal,Apparel,1.0,8.0,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,unknown,3,3,NONE,Chennai,10,High,3,Gold
12657,13668.0,F,Chicago,15.0,34925.0,2019-08-07,GGOEAAAP081213,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,8.0,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NONE,20.0,unknown,7,5,Unknown,Chennai,20,Medium,3,Gold
12658,13593.0,M,California,28.0,34847.0,2019-08-07,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1.0,9.49,6.0,Not Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,paid,3,4,Returned,Unknown,15,High,1,Gold
12659,13593.0,M,California,28.0,34848.0,2019-08-07,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,55.0,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,paid,1,2,Returned,Mumbai,10,High,0,Gold
12660,13593.0,M,California,28.0,34853.0,2019-08-07,GGOEYAAJ032513,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.19,20.33,Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,pending,3,2,Returned,Kochi,25,High,3,Platinum
12661,13593.0,M,California,28.0,34853.0,2019-08-07,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,3.0,15.19,20.33,Not Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,paid,2,1,Not Returned,Unknown,20,High,1,Silver
12662,13593.0,M,California,28.0,34853.0,2019-08-07,GGOEYAAJ032517,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,2.0,15.19,20.33,Clicked,0.18,8/7/2019,3000.0,1946.56,8,SAVE10,20.0,unknown,3,3,Returned,Kochi,20,High,0,Silver
12663,13593.0,M,California,28.0,34854.0,2019-08-07,GGOEAAAJ032916,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1.0,4.8,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NONE,20.0,unknown,5,1,NONE,Delhi,15,High,0,Gold
12664,13593.0,M,California,28.0,34854.0,2019-08-07,GGOEGAAJ032715,Google Men's Skater Tee Grey,Apparel,1.0,8.0,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,SAVE10,20.0,paid,3,2,Returned,Unknown,20,High,1,Gold
12665,13593.0,M,California,28.0,34854.0,2019-08-07,GGOEGAAJ032815,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,4.8,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,UNKNOWN,20.0,unknown,3,3,Unknown,Chennai,25,High,3,Platinum
12666,13593.0,M,California,28.0,34854.0,2019-08-07,GGOEGAEJ028113,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.08,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,pending,3,5,Returned,Kochi,25,High,3,Gold
12667,13593.0,M,California,28.0,34854.0,2019-08-07,GGOEYAEA035115,YouTube Men's Vintage Henley,Apparel,1.0,12.0,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,paid,2,4,Unknown,Kochi,10,Medium,3,Silver
12668,13162.0,F,New York,14.0,34879.0,2019-08-07,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1.0,4.8,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,pending,7,3,NONE,Kochi,5,Medium,3,Gold
12669,13162.0,F,New York,14.0,34879.0,2019-08-07,GGOEYAEJ029014,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.19,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NO COUPON,20.0,paid,3,3,Returned,Delhi,25,Medium,1,Gold
12670,13162.0,F,New York,14.0,34881.0,2019-08-07,GGOEGAAJ057016,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1.0,13.2,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NONE,20.0,pending,1,2,Returned,Chennai,20,Medium,3,Silver
12671,13162.0,F,New York,14.0,34882.0,2019-08-07,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,2.0,9.49,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NONE,20.0,unknown,3,3,NONE,Mumbai,25,Low,0,Silver
12672,13162.0,F,New York,14.0,34883.0,2019-08-07,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NONE,20.0,failed,5,5,Not Returned,Unknown,25,Low,1,Silver
12673,13162.0,F,New York,14.0,34883.0,2019-08-07,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1.0,4.8,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,UNKNOWN,20.0,unknown,3,2,Unknown,Chennai,25,Low,1,Gold
12674,13162.0,F,New York,14.0,34885.0,2019-08-07,GGOEAHPJ074410,Android Twill Cap,Apparel,1.0,8.79,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NO COUPON,20.0,pending,3,2,Returned,Mumbai,25,Low,0,Gold
12675,13162.0,F,New York,14.0,34889.0,2019-08-07,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,15.19,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,SAVE10,20.0,failed,5,4,Not Returned,Mumbai,25,Low,3,Gold
12676,13162.0,F,New York,14.0,34891.0,2019-08-07,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,13.59,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,UNKNOWN,20.0,failed,2,3,Returned,Kochi,20,Low,0,Gold
12677,13162.0,F,New York,14.0,34894.0,2019-08-07,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,unknown,3,3,Unknown,Chennai,15,Low,2,Gold
12678,13162.0,F,New York,14.0,34894.0,2019-08-07,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1.0,4.8,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,UNKNOWN,20.0,unknown,2,5,Returned,Chennai,10,Low,3,Gold
12679,13183.0,F,New York,42.0,34905.0,2019-08-07,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,1.0,31.35,19.99,Used,0.18,8/7/2019,3000.0,1946.56,8,SAVE10,20.0,paid,3,3,NONE,Chennai,10,High,3,Gold
12680,13183.0,F,New York,42.0,34906.0,2019-08-07,GGOEGAPB058212,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NO COUPON,20.0,unknown,2,3,NONE,Chennai,25,High,1,Gold
12681,13183.0,F,New York,42.0,34906.0,2019-08-07,GGOEGAPJ058012,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,44.0,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,failed,2,1,Unknown,Delhi,15,High,0,Platinum
12682,13183.0,F,New York,42.0,34909.0,2019-08-07,GGOEYAXR066155,You Tube Toddler Short Sleeve Tee Red,Apparel,1.0,13.59,6.0,Clicked,0.18,8/7/2019,3000.0,1946.56,8,NO COUPON,20.0,paid,1,4,Returned,Chennai,25,Medium,0,Gold
12683,17095.0,M,California,35.0,34925.0,2019-08-07,GGOEAAAP081214,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,8.0,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,unknown,3,4,Unknown,Chennai,20,Low,3,Silver
12684,17095.0,M,California,35.0,34925.0,2019-08-07,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,8.8,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,SALE20,20.0,failed,2,5,Returned,Chennai,25,High,3,Gold
12685,17095.0,M,California,35.0,34927.0,2019-08-07,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,13.59,6.0,Used,0.18,8/7/2019,3000.0,1946.56,8,NEWUSER,20.0,pending,3,5,Returned,Chennai,25,High,3,Gold
12686,14733.0,M,New York,30.0,36147.0,2019-08-21,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1.0,9.99,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,unknown,3,4,NONE,Chennai,25,High,2,Gold
12687,14733.0,M,New York,30.0,36149.0,2019-08-21,GGOEGAAC035014,Google Men's Bayside Graphic Tee,Apparel,1.0,15.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,2,2,Unknown,Mumbai,20,Medium,2,Gold
12688,14733.0,M,New York,30.0,36149.0,2019-08-21,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,failed,1,2,Not Returned,Unknown,25,Medium,3,Gold
12689,14733.0,M,New York,30.0,36149.0,2019-08-21,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1.0,13.59,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,failed,3,4,Not Returned,Chennai,25,Medium,1,Gold
12690,14733.0,M,New York,30.0,36149.0,2019-08-21,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1.0,19.19,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,paid,1,4,Returned,Chennai,25,Medium,2,Gold
12691,14733.0,M,New York,30.0,36151.0,2019-08-21,GGOEAAAP081214,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,9.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,unknown,3,4,NONE,Unknown,10,Medium,2,Gold
12692,14733.0,M,New York,30.0,36151.0,2019-08-21,GGOEAAAP081217,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,9.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,failed,5,2,Returned,Chennai,25,High,1,Gold
12693,14733.0,M,New York,30.0,36152.0,2019-08-21,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,2.0,7.6,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NONE,20.0,paid,7,4,Returned,Kochi,15,High,3,Gold
12694,14733.0,M,New York,30.0,36155.0,2019-08-21,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,13.59,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,paid,7,4,NONE,Kochi,20,High,3,Silver
12695,14733.0,M,New York,30.0,36155.0,2019-08-21,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,3,5,Returned,Chennai,25,Low,3,Gold
12696,14733.0,M,New York,30.0,36155.0,2019-08-21,GGOEGAAL010617,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,paid,2,3,NONE,Chennai,15,Low,3,Silver
12697,14733.0,M,New York,30.0,36155.0,2019-08-21,GGOEGALB036516,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,paid,3,1,Returned,Unknown,15,High,3,Silver
12698,14733.0,M,New York,30.0,36155.0,2019-08-21,GGOEGALJ034414,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,4.56,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,pending,3,4,Returned,Chennai,15,Low,3,Platinum
12699,14733.0,M,New York,30.0,36162.0,2019-08-21,GGOEGALB034117,Google Women's Vintage Hero Tee Black,Apparel,1.0,5.7,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,paid,5,2,NONE,Chennai,5,High,2,Silver
12700,14733.0,M,New York,30.0,36162.0,2019-08-21,GGOEGALP036317,Google Women's Long Sleeve Tee Lavender,Apparel,1.0,12.0,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,failed,1,5,NONE,Chennai,10,High,3,Gold
12701,17569.0,F,California,41.0,36133.0,2019-08-21,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1.0,4.56,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,paid,3,3,Unknown,Unknown,25,Medium,3,Gold
12702,17569.0,F,California,41.0,36133.0,2019-08-21,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.8,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,unknown,3,3,Unknown,Chennai,25,High,0,Gold
12703,17569.0,F,California,41.0,36133.0,2019-08-21,GGOEGALJ036413,Google Women's Tee Grey,Apparel,1.0,9.6,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,unknown,3,3,Unknown,Delhi,5,High,3,Gold
12704,17569.0,F,California,41.0,36134.0,2019-08-21,GGOEAAAJ031915,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,5.7,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,failed,2,3,NONE,Unknown,15,Low,3,Gold
12705,17569.0,F,California,41.0,36135.0,2019-08-21,GGOEAAAJ031914,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,4.56,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,pending,2,5,Returned,Chennai,10,High,3,Gold
12706,17569.0,F,California,41.0,36135.0,2019-08-21,GGOEGAXR065130,Google Toddler Short Sleeve Tee Red,Apparel,1.0,13.59,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,3,4,Returned,Unknown,10,Low,3,Gold
12707,17569.0,F,California,41.0,36140.0,2019-08-21,GGOEGHPB071610,Google Twill Cap,Apparel,1.0,8.79,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,pending,3,2,Not Returned,Chennai,25,Low,3,Gold
12708,13784.0,M,New York,30.0,36140.0,2019-08-21,GGOEYHPB072210,YouTube Twill Cap,Apparel,1.0,8.79,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,3,1,Not Returned,Delhi,10,Low,3,Gold
12709,13784.0,M,New York,30.0,36141.0,2019-08-21,GGOEGAYQ069024,Google Youth Short Sleeve Tee White,Apparel,1.0,15.19,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,NONE,20.0,unknown,7,3,Returned,Kochi,25,Medium,3,Platinum
12710,13784.0,M,New York,30.0,36141.0,2019-08-21,GGOEGAYQ069026,Google Youth Short Sleeve Tee White,Apparel,1.0,15.19,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,failed,5,3,Returned,Unknown,15,High,2,Gold
12711,12724.0,M,California,19.0,36155.0,2019-08-21,GGOEYAAJ033014,YouTube Men's Long & Lean Tee Charcoal,Apparel,1.0,8.0,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,failed,3,1,Unknown,Mumbai,10,Medium,2,Gold
12712,12724.0,M,California,19.0,36158.0,2019-08-21,GGOEAAAB081015,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,15.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,failed,3,1,Returned,Chennai,25,High,3,Silver
12713,12724.0,M,California,19.0,36162.0,2019-08-21,GGOEAAAJ032913,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1.0,6.0,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,failed,3,1,Returned,Chennai,25,Low,3,Silver
12714,12724.0,M,California,19.0,36162.0,2019-08-21,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1.0,5.7,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NONE,20.0,paid,3,1,Returned,Unknown,20,High,0,Gold
12715,13862.0,M,California,32.0,36174.0,2019-08-21,GGOEAAWT061748,Android Onesie Gold,Apparel,1.0,19.19,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,failed,5,3,Unknown,Kochi,20,High,3,Gold
12716,13862.0,M,California,32.0,36174.0,2019-08-21,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1.0,13.59,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,failed,2,4,Returned,Delhi,25,High,0,Gold
12717,13862.0,M,California,32.0,36176.0,2019-08-21,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1.0,6.0,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,paid,3,4,Not Returned,Kochi,25,High,3,Gold
12718,13862.0,M,California,32.0,36176.0,2019-08-21,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1.0,6.0,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,unknown,3,4,NONE,Kochi,5,High,3,Gold
12719,13862.0,M,California,32.0,36179.0,2019-08-21,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,16.99,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,failed,3,5,Not Returned,Delhi,15,High,3,Gold
12720,16791.0,F,Chicago,7.0,36192.0,2019-08-21,GGOEGAAJ073414,Google Men's Short Sleeve Hero Tee Heather,Apparel,1.0,15.19,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,paid,7,4,Returned,Unknown,5,High,0,Silver
12721,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1.0,5.7,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NO COUPON,20.0,paid,7,3,Returned,Delhi,5,High,0,Gold
12722,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1.0,5.7,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,failed,1,1,Not Returned,Unknown,15,Medium,1,Gold
12723,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAAJ032817,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,6.0,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,paid,2,3,Unknown,Delhi,25,Low,3,Gold
12724,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1.0,5.7,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,pending,3,1,Returned,Delhi,15,Low,0,Silver
12725,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAAQ033917,Google Men's Vintage Badge Tee White,Apparel,1.0,5.7,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,NONE,20.0,paid,3,2,Returned,Chennai,5,Medium,3,Gold
12726,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAEJ028013,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,5.1,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,paid,5,4,Returned,Chennai,25,High,0,Gold
12727,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,5.1,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NEWUSER,20.0,pending,3,4,Returned,Kochi,10,High,0,Gold
12728,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAEJ028015,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,5.1,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,pending,2,3,NONE,Chennai,5,Low,1,Platinum
12729,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAEJ028113,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,5.1,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,paid,1,4,Not Returned,Kochi,5,Low,3,Silver
12730,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,5.1,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,pending,3,3,Returned,Chennai,25,Medium,3,Silver
12731,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,5.1,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,3,4,Not Returned,Kochi,25,Medium,1,Silver
12732,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,2.0,5.7,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,unknown,7,2,NONE,Unknown,25,High,3,Gold
12733,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGALB036515,Google Women's Scoop Neck Tee Black,Apparel,1.0,6.0,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,1,2,Not Returned,Mumbai,25,High,0,Gold
12734,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGALJ034414,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,5.7,6.0,Not Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,unknown,5,3,Not Returned,Chennai,25,Medium,0,Gold
12735,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,5.7,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,NONE,20.0,pending,3,2,NONE,Unknown,10,Medium,3,Platinum
12736,16791.0,F,Chicago,7.0,36193.0,2019-08-21,GGOEGALJ034417,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,5.7,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,paid,3,3,Returned,Kochi,25,High,0,Platinum
12737,16791.0,F,Chicago,7.0,36206.0,2019-08-21,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,paid,7,1,Returned,Chennai,25,High,3,Platinum
12738,16791.0,F,Chicago,7.0,36206.0,2019-08-21,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,16.99,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,failed,3,4,NONE,Chennai,15,High,3,Platinum
12739,16791.0,F,Chicago,7.0,36206.0,2019-08-21,GGOEGAAR010713,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,16.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,paid,2,5,Returned,Chennai,25,High,1,Platinum
12740,16791.0,F,Chicago,7.0,36207.0,2019-08-21,GGOEAAAL081114,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,9.99,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,pending,3,1,Returned,Chennai,10,Low,0,Platinum
12741,16791.0,F,Chicago,7.0,36207.0,2019-08-21,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1.0,5.7,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SAVE10,20.0,paid,3,2,Unknown,Chennai,25,Low,3,Silver
12742,16791.0,F,Chicago,7.0,36207.0,2019-08-21,GGOEGALL074613,Google Women's Short Sleeve Badge Tee Navy,Apparel,1.0,8.49,6.0,Clicked,0.18,8/21/2019,2500.0,1528.1,8,UNKNOWN,20.0,unknown,3,4,Returned,Mumbai,25,Low,3,Gold
12743,16791.0,F,Chicago,7.0,36207.0,2019-08-21,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1.0,9.49,6.0,Used,0.18,8/21/2019,2500.0,1528.1,8,SALE20,20.0,failed,7,3,NONE,Chennai,5,High,1,Gold
